#Region	Chromosome	Start	Stop	CN-Probes	SNP-Probes
CNV11894	chr11	71155228	71159307	CN_564148,CN_564149,CN_564150,CN_564151	SNP_A-8568502
CNV11898	chr11	80076735	80077321	CN_577172,CN_577174	SNP_A-8450603,SNP_A-1836107,SNP_A-1798736
CNV11899	chr11	80550138	80556840	CN_579355,CN_579356,CN_579358,CN_579360,CN_579363,CN_579364,CN_579366,CN_579372,CN_579380,CN_579376,CN_579382,CN_579383,CN_579385,CN_579388	SNP_A-8545569,SNP_A-8374634,SNP_A-1928910,SNP_A-4203396,SNP_A-2214809,SNP_A-8585841,SNP_A-2037048
CNV11900	chr11	80575854	80583265	CN_579395,CN_579396,CN_579397	SNP_A-8308897,SNP_A-8298242,SNP_A-8539563,SNP_A-2012534,SNP_A-2012535,SNP_A-4215224,SNP_A-2102318
CNV11901	chr11	80663592	80694895	CN_579428,CN_579429,CN_579430,CN_579431,CN_579432,CN_579433,CN_579435,CN_579437,CN_579438,CN_579440,CN_579439,CN_579441,CN_579443,CN_579444,CN_579446,CN_579448,CN_579449,CN_579450,CN_068166,CN_579451,CN_579452,CN_581483,CN_581484,CN_579456,CN_579457,CN_579458,CN_579459,CN_581485,CN_581488,CN_581487,CN_581489,CN_581490	SNP_A-8336890,SNP_A-2169553,SNP_A-2002081,SNP_A-8658651,SNP_A-4269807,SNP_A-2002082,SNP_A-2241662,SNP_A-8443115,SNP_A-8517476,SNP_A-2039250,SNP_A-2012544,SNP_A-2012547,SNP_A-8336892,SNP_A-8379009,SNP_A-8336893,SNP_A-8701460
CNV11904	chr11	81189919	81194913	CN_068229,CN_583706,CN_583707	SNP_A-8479522,SNP_A-1850889,SNP_A-1836392
CNV11907	chr11	90545908	90552634	CN_069835,CN_566716,CN_566717	SNP_A-8583402
CNV11911	chr11	92344805	92346836	CN_577566,CN_577567,CN_577568	SNP_A-2087655,SNP_A-2169933,SNP_A-4194508,SNP_A-2279212,SNP_A-8615989
CNV11912	chr11	92610417	92612083	CN_070171	SNP_A-8580812
CNV11914	chr11	93337704	93341240	CN_584014,CN_584015,CN_584017,CN_584019,CN_584020	SNP_A-2204150,SNP_A-8487453,SNP_A-8390848
CNV11916	chr11	100883040	100887235	CN_553400,CN_553401	SNP_A-2057042,SNP_A-4297672
CNV11919	chr11	104455634	104477768	CN_540657,CN_540658,CN_540659,CN_540661,CN_540662,CN_540663,CN_540664,CN_540665,CN_540666,CN_540667	SNP_A-2224077,SNP_A-2107673,SNP_A-1923849,SNP_A-8327622,SNP_A-2002202,SNP_A-8339337,SNP_A-2014999,SNP_A-8684140,SNP_A-2198602
CNV11920	chr11	104555015	104572108	CN_540699,CN_540700,CN_540701,CN_540703,CN_540704,CN_540705,CN_540706,CN_540708	SNP_A-8413284,SNP_A-2197719,SNP_A-2140295
CNV11924	chr11	106743866	106744338	CN_553580,CN_553581,CN_553582,CN_553585,CN_553586	
CNV11925	chr11	106843163	106852442	CN_553625,CN_553623,CN_553624,CN_553626,CN_553627,CN_553628,CN_553629,CN_553630,CN_553631,CN_553632,CN_553633,CN_553634,CN_553635,CN_553636,CN_553638,CN_553639,CN_553640,CN_553643,CN_553642,CN_553644,CN_555671	SNP_A-2091511,SNP_A-2129828,SNP_A-2015305,SNP_A-2117567,SNP_A-4249554,SNP_A-1934682,SNP_A-8400899
CNV11926	chr11	107158953	107176398	CN_555771,CN_053009	SNP_A-4249014,SNP_A-2274135,SNP_A-8559390,SNP_A-8658705,SNP_A-4260568
CNV11931	chr11	123592514	123601125	CN_547521,CN_547522,CN_547523	SNP_A-8448533,SNP_A-2231321,SNP_A-8543139,SNP_A-2285130
CNV11933	chr11	127838729	127840260	CN_056150,CN_539031,CN_539034,CN_539035,CN_539036,CN_056151,CN_539032,CN_539033	
CNV11934	chr11	130707097	130710148	CN_556302	SNP_A-1858390,SNP_A-8544552
CNV11936	chr11	134085524	134108160	CN_545589,CN_545590,CN_545592,CN_545594,CN_545596,CN_545597,CN_545598,CN_057135,CN_545601,CN_545602,CN_545603	SNP_A-2281891,SNP_A-8516807,SNP_A-8289226,SNP_A-8546644
CNV11937	chr11	134119190	134132093	CN_545609,CN_545610,CN_545611,CN_545612,CN_545614,CN_545615,CN_545616,CN_545618,CN_545619,CN_545620,CN_545621	SNP_A-8403191,SNP_A-1821408,SNP_A-1932001,SNP_A-4223786,SNP_A-8365848,SNP_A-1955990,SNP_A-8424027,SNP_A-2192324,SNP_A-8370899,SNP_A-2002454,SNP_A-8289227,SNP_A-8466421,SNP_A-1932429,SNP_A-8717589,SNP_A-8625253,SNP_A-8555254,SNP_A-4252890,SNP_A-8558470,SNP_A-2224041,SNP_A-2174398,SNP_A-2039640,SNP_A-8709585,SNP_A-4257150,SNP_A-8420946,SNP_A-8636441
CNV11938	chr12	248989	255352	CN_602487,CN_604681,CN_604737	SNP_A-2276273,SNP_A-8553975,SNP_A-8564551,SNP_A-8450132,SNP_A-2108808,SNP_A-1936332,SNP_A-1809352
CNV11939	chr12	303069	414108	CN_600442,CN_602609,CN_607040,CN_609182,CN_613545,CN_617806,CN_079644,CN_079648,CN_624322,CN_624401,CN_598514,CN_080290,CN_605016,CN_609350,CN_611415,CN_611427,CN_613652,CN_615773,CN_620112,CN_620113,CN_620135	SNP_A-2231897,SNP_A-8355566,SNP_A-2144247,SNP_A-2180417,SNP_A-8289232,SNP_A-8537483,SNP_A-1958759,SNP_A-8612776,SNP_A-8508761,SNP_A-8403067,SNP_A-2254767
CNV11942	chr12	943222	949432		SNP_A-2308739,SNP_A-8708157
CNV11946	chr12	4213627	4218670	CN_080755,CN_624437,CN_624441,CN_624447	SNP_A-8419518,SNP_A-1809438,SNP_A-2179653
CNV11947	chr12	4259416	4259467	CN_626637,CN_626638,CN_626632	SNP_A-8321660
CNV11948	chr12	6407756	6453667	CN_605532,CN_605541,CN_605554,CN_605555,CN_607649,CN_607660,CN_607680,CN_084524	SNP_A-8513232,SNP_A-1878620,SNP_A-8612526,SNP_A-2078815,SNP_A-4284504,SNP_A-2224847,SNP_A-2266457,SNP_A-8688526,SNP_A-4246955,SNP_A-1871183,SNP_A-2029651,SNP_A-8567120,SNP_A-8714921,SNP_A-1902902,SNP_A-1817602,SNP_A-1782701,SNP_A-4296822,SNP_A-8556727,SNP_A-8614231,SNP_A-8425665,SNP_A-4225591,SNP_A-4194435
CNV11949	chr12	7895692	8015167	CN_601382,CN_086710,CN_601396,CN_601406,CN_086717,CN_601422,CN_601430,CN_601460,CN_601463,CN_601472,CN_601499,CN_597500,CN_597554,CN_597562,CN_597574,CN_086839,CN_599530,CN_599554,CN_599560,CN_599610,CN_601516,CN_601523,CN_601524	SNP_A-8347920,SNP_A-8318878,SNP_A-8700173,SNP_A-8567501,SNP_A-2298210,SNP_A-2121715,SNP_A-8393216,SNP_A-8545492,SNP_A-8520724,SNP_A-8355912,SNP_A-1904540,SNP_A-2029715,SNP_A-1872792,SNP_A-1856512,SNP_A-4292970,SNP_A-8651863,SNP_A-4275567,SNP_A-2124256,SNP_A-1842979,SNP_A-1889053,SNP_A-8594385,SNP_A-8646118,SNP_A-4216889,SNP_A-8711683,SNP_A-4216890
CNV11951	chr12	8902508	8905023	CN_612589,CN_612597	SNP_A-2054409,SNP_A-2280013
CNV11953	chr12	9753345	9766191	CN_595028,CN_595039,CN_595056,CN_595066,CN_595071	SNP_A-4274322,SNP_A-2031457,SNP_A-2030800,SNP_A-1861640,SNP_A-8709410,SNP_A-8345892,SNP_A-2031467
CNV11960	chr12	15459186	15464906	CN_617408,CN_617409,CN_617410	SNP_A-8638800,SNP_A-1854704,SNP_A-8372407
CNV11961	chr12	17481711	17491817	CN_593727	SNP_A-8520644,SNP_A-8381096,SNP_A-1887875,SNP_A-2287568,SNP_A-8291828
CNV11963	chr12	17853447	17856104	CN_595893,CN_595892,CN_595894,CN_595895	SNP_A-8651601,SNP_A-4238108,SNP_A-8658991,SNP_A-2213139
CNV11965	chr12	22088294	22089016	CN_619726,CN_619722,CN_619724,CN_619725	SNP_A-2250854,SNP_A-8588805
CNV11973	chr12	28656614	28658887		SNP_A-1912530,SNP_A-8554969,SNP_A-8364023
CNV11977	chr12	31791817	31801173	CN_607046,CN_607047,CN_607048	SNP_A-2206097,SNP_A-8560950,SNP_A-8468163,SNP_A-1826284,SNP_A-8570172,SNP_A-8495562,SNP_A-8569844,SNP_A-8606309
CNV11980	chr12	31944499	31949242	CN_609144,CN_609145,CN_609147,CN_609148	SNP_A-1856660
CNV11983	chr12	33614743	33623007	CN_619953,CN_619954,CN_619955,CN_619959,CN_619956,CN_619957,CN_619958,CN_619962,CN_619963,CN_619965,CN_619966	SNP_A-8280131,SNP_A-8417126,SNP_A-1897438,SNP_A-8637582,SNP_A-8568740
CNV11986	chr12	34147976	34153819	CN_622202,CN_079775,CN_622203,CN_622204,CN_622205	
CNV11987	chr12	34206228	34694313	CN_622229,CN_622230,CN_622231,CN_622232,CN_622233,CN_622234,CN_622235,CN_622236,CN_622237,CN_622242,CN_622243,CN_622245,CN_622246,CN_622250,CN_079808,CN_622252,CN_622254,CN_622255,CN_622256,CN_624291,CN_624293,CN_624294,CN_624295,CN_079812,CN_624296,CN_624297,CN_624298,CN_624299,CN_624301,CN_624303,CN_624304,CN_624305,CN_624306,CN_624308,CN_624310,CN_624313,CN_624314,CN_624316,CN_624317,CN_624318,CN_624319,CN_079825,CN_624320,CN_624324,CN_624329,CN_624331,CN_624333,CN_624337,CN_624341,CN_624345,CN_624346,CN_624347,CN_624349,CN_624350,CN_624351,CN_624352,CN_624353,CN_624355,CN_624356,CN_624357,CN_624359,CN_624360,CN_624362,CN_624363,CN_624364,CN_624365,CN_624367,CN_079860,CN_624371,CN_624373,CN_079862,CN_624377,CN_624378,CN_624382,CN_624384,CN_624385,CN_624388,CN_624390,CN_624394	SNP_A-8592256,SNP_A-8591348,SNP_A-8290138,SNP_A-8496357,SNP_A-1934054,SNP_A-8644408,SNP_A-8436093,SNP_A-4268434,SNP_A-8482571,SNP_A-2082257,SNP_A-2303813,SNP_A-4274274,SNP_A-8348354,SNP_A-1867961,SNP_A-2230405,SNP_A-2044834,SNP_A-1857297,SNP_A-2254529,SNP_A-2234572,SNP_A-8700659,SNP_A-8589554,SNP_A-2219392,SNP_A-8599862,SNP_A-4289430,SNP_A-2121217,SNP_A-4255203,SNP_A-8651179,SNP_A-2248478,SNP_A-8378152,SNP_A-2305160,SNP_A-2171748,SNP_A-8315500,SNP_A-8596597,SNP_A-8497297,SNP_A-2114333,SNP_A-2022965
CNV11988	chr12	36340414	36394320	CN_626525,CN_079925,CN_626531,CN_079927,CN_626527,CN_626528,CN_626529,CN_626530,CN_626532,CN_626533,CN_626534,CN_626538,CN_626539,CN_626541,CN_626540,CN_626542,CN_626544,CN_626548,CN_626545,CN_626546,CN_626547,CN_626552,CN_626549,CN_626551,CN_626553,CN_079929	SNP_A-8585560,SNP_A-1938761
CNV11990	chr12	36565610	36578346	CN_626570,CN_626571,CN_626572	SNP_A-8451626
CNV11991	chr12	36947182	36955164	CN_594127,CN_594128,CN_594129,CN_594130	SNP_A-8525426
CNV11992	chr12	38589773	38601293	CN_602821,CN_602822,CN_602823,CN_602824,CN_602825,CN_602826,CN_602829,CN_602830,CN_602832,CN_602831,CN_602833,CN_602834,CN_602835,CN_602836	SNP_A-8379405,SNP_A-2118568,SNP_A-1837499,SNP_A-2034932,SNP_A-1799593,SNP_A-2051218,SNP_A-8385414,SNP_A-2127299
CNV11997	chr12	47963758	47972919	CN_620324	SNP_A-2222689
CNV11999	chr12	54764623	54764676	CN_622531,CN_622532	
CNV12001	chr12	60488837	60497087	CN_620554,CN_620556	SNP_A-8379035,SNP_A-8388458
CNV12002	chr12	62225991	62406909	CN_596783,CN_596784,CN_596786,CN_596787,CN_596788,CN_596789,CN_084122,CN_596790,CN_596791,CN_596792,CN_596793,CN_596795,CN_596797,CN_596798,CN_596799,CN_596802,CN_596803,CN_596804,CN_596805,CN_596806,CN_596808,CN_596809,CN_596812,CN_596813,CN_596815,CN_596816,CN_084147,CN_596817,CN_596819,CN_596820,CN_596821,CN_596822	SNP_A-4220174,SNP_A-4289285,SNP_A-8632990,SNP_A-8530269,SNP_A-2071282,SNP_A-8604478,SNP_A-8438332,SNP_A-8614619,SNP_A-4220192,SNP_A-4241235,SNP_A-1959827,SNP_A-1880565,SNP_A-8395810,SNP_A-8517584,SNP_A-8315042,SNP_A-8529533,SNP_A-2246618,SNP_A-1884777,SNP_A-4239953
CNV12003	chr12	62687505	62691702	CN_598954,CN_598956,CN_598959,CN_598958,CN_598960,CN_598961,CN_598962,CN_598963,CN_598964,CN_598969,CN_598965,CN_598966,CN_598967,CN_598968	SNP_A-8415374
CNV12004	chr12	65249567	65257291	CN_612013,CN_612014,CN_612015,CN_612016,CN_612017	SNP_A-2069207,SNP_A-1844115,SNP_A-8510431,SNP_A-2051977,SNP_A-2186691,SNP_A-2288293,SNP_A-2097351,SNP_A-1924256,SNP_A-2253790
CNV12007	chr12	68797034	68805714	CN_596927,CN_596928	SNP_A-8494151
CNV12010	chr12	69785308	69796518	CN_601310,CN_601311,CN_601312,CN_601314	SNP_A-4202492,SNP_A-4220670,SNP_A-4220671,SNP_A-8446843,SNP_A-1898079
CNV12011	chr12	72277693	72283646	CN_614342	SNP_A-8367885,SNP_A-1872459,SNP_A-2164265
CNV12014	chr12	79327643	79330579	CN_601505,CN_601506	SNP_A-2111848,SNP_A-2079513,SNP_A-2112578
CNV12017	chr12	83215743	83220230	CN_605867,CN_605869,CN_605870	SNP_A-4199227
CNV12018	chr12	85915851	85928739	CN_608194,CN_608195,CN_608197,CN_608198,CN_608199,CN_608200	SNP_A-8438683
CNV12021	chr12	91139396	91149782	CN_618791,CN_618794	SNP_A-8366619,SNP_A-8295804,SNP_A-8414850,SNP_A-8648686,SNP_A-8362449
CNV12022	chr12	92700148	92704034		SNP_A-8348054,SNP_A-8493268,SNP_A-8539072
CNV12025	chr12	96379878	96380156	CN_621369,CN_621370	SNP_A-2313580
CNV12028	chr12	99439304	99446419	CN_638199,CN_638200,CN_638201	SNP_A-1844035,SNP_A-4222244,SNP_A-8377930
CNV12031	chr12	109696674	109698445	CN_575732,CN_072870	SNP_A-2246215
CNV12032	chr12	110440863	110442717	CN_580045,CN_580046	SNP_A-1806213
CNV12033	chr12	113094923	113100625	CN_565068,CN_565069,CN_565070	SNP_A-8439497,SNP_A-8296060,SNP_A-8469696
CNV12034	chr12	116512044	116514247	CN_586669	SNP_A-2056809,SNP_A-2186902
CNV12035	chr12	118451607	118453481	CN_597591,CN_597588,CN_597589,CN_074409,CN_597590,CN_597592,CN_597597,CN_597598,CN_597599,CN_597593,CN_597594,CN_074410,CN_597595,CN_597596	SNP_A-8476473,SNP_A-8476474
CNV12037	chr12	119998666	120001223	CN_606267	SNP_A-2039393,SNP_A-2238929
CNV12038	chr12	122639927	122720734	CN_617198,CN_617200,CN_617202,CN_617204,CN_617208,CN_617206,CN_617207,CN_617215,CN_617217,CN_617219,CN_617222,CN_617220,CN_619278,CN_619279,CN_619280,CN_619281,CN_619282,CN_619284,CN_619285,CN_619286,CN_619287,CN_619288,CN_619289	SNP_A-1861917,SNP_A-8437013,SNP_A-2210385,SNP_A-2168423,SNP_A-2289190,SNP_A-4229738,SNP_A-1873093,SNP_A-4231530,SNP_A-1875766,SNP_A-2055368,SNP_A-8441053,SNP_A-1900899,SNP_A-8600217,SNP_A-8539321,SNP_A-2083760
CNV12039	chr12	125347329	125354088	CN_599908,CN_599902,CN_599903,CN_599904,CN_075615,CN_599905,CN_599906,CN_599910,CN_599911,CN_599916,CN_599912,CN_599913,CN_599914,CN_599915,CN_599917	SNP_A-8539872,SNP_A-8580219,SNP_A-4284461,SNP_A-2097594,SNP_A-8469953,SNP_A-2106310,SNP_A-8567253
CNV12043	chr12	126117567	126129255	CN_604279,CN_604280,CN_604281,CN_604276,CN_604277,CN_604278,CN_604282,CN_604283,CN_604284,CN_604286,CN_604287,CN_604288,CN_604289,CN_604294,CN_604290,CN_604291,CN_604292,CN_604293,CN_604298,CN_604299,CN_604300,CN_604301,CN_604304,CN_604305,CN_604306,CN_604311,CN_604314	SNP_A-4277825
CNV12046	chr12	127755389	127757425	CN_615130,CN_615131	SNP_A-1802982,SNP_A-1858474,SNP_A-8326010,SNP_A-8311780
CNV12049	chr12	128583437	128585021	CN_619504,CN_619505	SNP_A-2186839,SNP_A-2034282
CNV12051	chr12	130213364	130248196	CN_593631,CN_076294,CN_593633,CN_593635	SNP_A-8635729,SNP_A-8430646,SNP_A-8348687,SNP_A-4227771,SNP_A-1958150,SNP_A-2071747
CNV12054	chr12	130425002	130483625	CN_423392,CN_595777,CN_595775,CN_595778,CN_595781,CN_595782,CN_595783,CN_595784,CN_595785,CN_595787,CN_595788,CN_595789,CN_595790,CN_595791,CN_595792,CN_595795,CN_595797,CN_595798,CN_595801,CN_595802,CN_595804,CN_595803,CN_595809,CN_595805,CN_595807,CN_595808,CN_595812,CN_595813,CN_595814,CN_595815,CN_595816,CN_595817	SNP_A-4289575,SNP_A-8601862,SNP_A-8328669,SNP_A-8679987,SNP_A-4273884,SNP_A-1951133,SNP_A-4203725,SNP_A-8601557,SNP_A-8510228,SNP_A-8287727,SNP_A-8631680,SNP_A-8416320,SNP_A-8318332,SNP_A-1905410,SNP_A-8564184,SNP_A-8550716,SNP_A-8466440,SNP_A-8627588,SNP_A-8603342,SNP_A-8706587,SNP_A-8539724,SNP_A-8508922
CNV12055	chr12	130781114	130786945	CN_597912,CN_597913,CN_597914	SNP_A-8461829,SNP_A-8538183,SNP_A-1924278,SNP_A-2215135,SNP_A-8416988,SNP_A-2082416
CNV12057	chr12	132328791	132388539	CN_604413,CN_604414,CN_604420,CN_604418,CN_604419,CN_604422,CN_604423,CN_604425,CN_076636,CN_604427,CN_604428,CN_604430,CN_604431,CN_604432,CN_604433,CN_604434,CN_604436	SNP_A-8636182,SNP_A-8590870,SNP_A-2021676,SNP_A-8709743,SNP_A-4291209,SNP_A-8643653,SNP_A-2234279,SNP_A-2262867,SNP_A-2086726,SNP_A-4219877
CNV12058	chr13	18041824	18165293	CN_638469,CN_638470,CN_638471,CN_638472,CN_638473,CN_638474,CN_638475,CN_638476,CN_638477,CN_638478,CN_638479,CN_638481,CN_638482,CN_638483,CN_638484,CN_092000,CN_638485,CN_638486,CN_638487,CN_638488,CN_638489,CN_638490,CN_638491,CN_638492,CN_638493,CN_638494,CN_638495,CN_638496	SNP_A-8539778,SNP_A-4303955,SNP_A-1939613,SNP_A-2159139,SNP_A-2148512,SNP_A-8714479,SNP_A-8344330,SNP_A-1947960,SNP_A-2182102,SNP_A-1939686,SNP_A-8612535,SNP_A-2105571,SNP_A-8528472
CNV12061	chr13	21994827	22004855	CN_655808,CN_655809,CN_092613	SNP_A-8604388,SNP_A-1853970
CNV12062	chr13	22443593	22451522	CN_092681	SNP_A-8419838,SNP_A-8603109,SNP_A-8471782,SNP_A-8449998,SNP_A-8430586,SNP_A-8706750,SNP_A-8383880,SNP_A-8303051,SNP_A-8682899
CNV12065	chr13	24573974	24581315	CN_634304	SNP_A-8394395,SNP_A-8434236,SNP_A-8287749
CNV12070	chr13	33266505	33266810	CN_643101	SNP_A-1918503,SNP_A-1937166
CNV12072	chr13	36210149	36252300	CN_656103,CN_656104,CN_656105,CN_656107,CN_656108,CN_656109,CN_656110,CN_656112,CN_656113,CN_658154,CN_094465,CN_658157,CN_658155,CN_658156,CN_658158,CN_658159,CN_658160,CN_658161,CN_658162,CN_658163,CN_658164,CN_658166,CN_658167,CN_658168,CN_658171,CN_658169,CN_658170,CN_658172,CN_658175	SNP_A-8536310,SNP_A-2126475,SNP_A-4295526,SNP_A-1794090,SNP_A-2126480,SNP_A-8438937,SNP_A-8432197,SNP_A-8689471,SNP_A-8544456,SNP_A-1931216,SNP_A-4240340,SNP_A-2041294,SNP_A-8628924,SNP_A-1955258,SNP_A-2118761,SNP_A-2003236,SNP_A-4225159,SNP_A-2248019
CNV12076	chr13	42103086	42123720	CN_651866,CN_651867,CN_651868,CN_651869,CN_651870,CN_651871,CN_651874,CN_651875,CN_651876,CN_651877,CN_651878,CN_651883,CN_651886,CN_651885,CN_651887,CN_651888,CN_651889	SNP_A-8293478,SNP_A-4283636,SNP_A-2218602,SNP_A-1829726,SNP_A-2282112,SNP_A-8537303,SNP_A-8404149,SNP_A-1872534,SNP_A-1945691,SNP_A-8537316,SNP_A-8439845,SNP_A-2164699
CNV12077	chr13	51756793	51788011	CN_630537,CN_630538,CN_630541,CN_630542,CN_630543,CN_630545	
CNV12079	chr13	52257854	52261165	CN_632684	SNP_A-8536633,SNP_A-8542705,SNP_A-8539781
CNV12082	chr13	56708301	56721044	CN_654260,CN_654261,CN_654262,CN_654264,CN_654265,CN_097532	SNP_A-2122750,SNP_A-8550163
CNV12084	chr13	56842712	56848581	CN_654318,CN_654319	SNP_A-1912287,SNP_A-2128560
CNV12085	chr13	57488282	57495029	CN_658592,CN_658593,CN_658594	SNP_A-2166686,SNP_A-4205038,SNP_A-4255917
CNV12086	chr13	60611470	60616344	CN_639281,CN_639282,CN_639283,CN_639284	SNP_A-8375553
CNV12088	chr13	62216545	62527158	CN_645773,CN_645775,CN_645777,CN_645779,CN_645781,CN_098369,CN_645783,CN_645784,CN_645786,CN_645789,CN_645790,CN_645793,CN_645794,CN_645796,CN_098378,CN_645799,CN_098379,CN_645800,CN_645803,CN_645804,CN_645805,CN_645809,CN_645811,CN_645812,CN_098389,CN_645814,CN_645816,CN_645817,CN_645818,CN_098393,CN_645822,CN_645824,CN_645825,CN_645826,CN_645827,CN_645830,CN_645832,CN_645833,CN_645834,CN_645835,CN_645836,CN_645837,CN_645839,CN_645841,CN_645840,CN_645842,CN_645843,CN_645845,CN_645846,CN_645847,CN_645848,CN_645849,CN_645851,CN_645854,CN_645857,CN_645858,CN_098413,CN_647879,CN_647881,CN_647882,CN_647884,CN_647887	SNP_A-8498755,SNP_A-8453707,SNP_A-8394949,SNP_A-4207593,SNP_A-4240942,SNP_A-4198094,SNP_A-8561990,SNP_A-8446688,SNP_A-2056688,SNP_A-8528396,SNP_A-8503481,SNP_A-8395601,SNP_A-8477131,SNP_A-8345631,SNP_A-8518871,SNP_A-4202501,SNP_A-8515004,SNP_A-8527689,SNP_A-8557459,SNP_A-8385551,SNP_A-8364960,SNP_A-8409185,SNP_A-4239355,SNP_A-8583769,SNP_A-8547479,SNP_A-8695995,SNP_A-1838707,SNP_A-8701942,SNP_A-2138306,SNP_A-8630047,SNP_A-8491651,SNP_A-8377147,SNP_A-2075400,SNP_A-2146530,SNP_A-8459530,SNP_A-8557525,SNP_A-8448955,SNP_A-8716802,SNP_A-8319488,SNP_A-8567935,SNP_A-8391271,SNP_A-8566114,SNP_A-4247257,SNP_A-8406676,SNP_A-8402655,SNP_A-1935976,SNP_A-8548955,SNP_A-2137720,SNP_A-2282204
CNV12091	chr13	63227094	63303323	CN_650139,CN_650140,CN_650142,CN_650143,CN_650144,CN_650145,CN_650146,CN_650147,CN_650148,CN_650149,CN_098549,CN_650151,CN_650152,CN_650155,CN_650157,CN_650158,CN_650159,CN_650160,CN_650161,CN_650162,CN_650164,CN_650165,CN_650163,CN_650167,CN_650168,CN_650169,CN_650171	SNP_A-4281486,SNP_A-2225412,SNP_A-8504758,SNP_A-8558390,SNP_A-4227049,SNP_A-1935322,SNP_A-2147642,SNP_A-4235118,SNP_A-8549752
CNV12093	chr13	64198454	64209619	CN_654477,CN_654478,CN_654479,CN_654480	SNP_A-2056206,SNP_A-2094317,SNP_A-1831509,SNP_A-2214261,SNP_A-2099894,SNP_A-8514226
CNV12094	chr13	65094528	65103708	CN_660875,CN_660876,CN_660877	SNP_A-8459674,SNP_A-2149307,SNP_A-8494036,SNP_A-8487317,SNP_A-8298582,SNP_A-8569328,SNP_A-1937161
CNV12096	chr13	65986370	65986432	CN_098977,CN_630804	
CNV12097	chr13	66235416	66237315		SNP_A-8448885,SNP_A-2197084,SNP_A-8639065
CNV12098	chr13	66411010	66425823	CN_633022,CN_633017,CN_633018,CN_633019,CN_633021,CN_633023,CN_633024,CN_633025,CN_633028,CN_633029,CN_633030,CN_633032,CN_633033,CN_633040,CN_633034,CN_633035,CN_633036,CN_633037,CN_633038,CN_633045,CN_633043,CN_633044,CN_633046,CN_633049,CN_633050,CN_633048	SNP_A-8444053,SNP_A-2150744
CNV12099	chr13	66945140	66954900	CN_637248,CN_637249,CN_637250,CN_099125	SNP_A-2062382
CNV12100	chr13	67219954	67226408	CN_637318	SNP_A-8438668,SNP_A-8536936
CNV12104	chr13	69640329	69670896	CN_650226,CN_650227,CN_650229,CN_650230,CN_650231,CN_650232,CN_650233,CN_650236,CN_650237,CN_650238,CN_650245,CN_650246,CN_099544,CN_650247	SNP_A-2245416,SNP_A-2137914,SNP_A-1913617,SNP_A-2096192,SNP_A-4198438,SNP_A-2097229,SNP_A-1941019,SNP_A-2129587,SNP_A-4220718,SNP_A-2117958,SNP_A-2054420
CNV12106	chr13	70314510	70328585		SNP_A-4277636,SNP_A-2233459,SNP_A-8493812,SNP_A-4227737
CNV12108	chr13	75509750	75510848	CN_643956,CN_643959,CN_643965,CN_643962	SNP_A-8566373
CNV12110	chr13	78101102	78105643		SNP_A-8605410,SNP_A-2159932
CNV12112	chr13	82686034	82690215	CN_646185,CN_646186,CN_646187,CN_646188,CN_646189,CN_646191,CN_646192,CN_646193,CN_646194,CN_646195,CN_646196,CN_646197	
CNV12113	chr13	82821536	82825906	CN_646256,CN_646257	SNP_A-1917017,SNP_A-4217184
CNV12114	chr13	83022204	83030586	CN_648336,CN_101456,CN_648338,CN_648339	SNP_A-8289252,SNP_A-8539355,SNP_A-2286719,SNP_A-2165920,SNP_A-2165921,SNP_A-8517229,SNP_A-2165922
CNV12115	chr13	83059250	83081355	CN_648349,CN_648350,CN_648351,CN_648352,CN_648353,CN_648354	SNP_A-8714842,SNP_A-8634931,SNP_A-8503237,SNP_A-1787615,SNP_A-8293947,SNP_A-1799914,SNP_A-8523647
CNV12116	chr13	84446480	84453972	CN_654845,CN_654846,CN_654847,CN_654848,CN_654850,CN_654851,CN_654852,CN_654854,CN_654855,CN_654856,CN_654857,CN_654853,CN_654858,CN_654860,CN_654859	SNP_A-2080325,SNP_A-1959672,SNP_A-1909105,SNP_A-4207319,SNP_A-2311383,SNP_A-8565229
CNV12117	chr13	86475613	86484086	CN_631189	SNP_A-2168812
CNV12118	chr13	88594853	88637414	CN_641998,CN_641999,CN_642000,CN_642001,CN_642002,CN_642003,CN_642004,CN_642005,CN_642006	SNP_A-8518631,SNP_A-2064168,SNP_A-1869950,SNP_A-4271222,SNP_A-2133832,SNP_A-8602684,SNP_A-2170323,SNP_A-2170329,SNP_A-8583792
CNV12121	chr13	97701251	97740229	CN_650772,CN_103684,CN_103685,CN_650773,CN_650774,CN_650775,CN_650776,CN_650777,CN_650778,CN_650779,CN_650780,CN_650781,CN_650782,CN_650783,CN_650784,CN_650785,CN_650786,CN_650787,CN_650789,CN_650790,CN_650791,CN_650792,CN_650793,CN_650794,CN_650795,CN_650796,CN_650798,CN_650797,CN_650799,CN_650800,CN_650801,CN_650804,CN_650802,CN_650803	SNP_A-8531198,SNP_A-8598123,SNP_A-1789120,SNP_A-8401553,SNP_A-8365123,SNP_A-8562895,SNP_A-1886028,SNP_A-8445698,SNP_A-1795484,SNP_A-2232016,SNP_A-1910586,SNP_A-8351486,SNP_A-8312897,SNP_A-4289652,SNP_A-2260010,SNP_A-8383551,SNP_A-8423870,SNP_A-2153163,SNP_A-2123756
